individualID	populationID	populationName	location	geographicRegion	fromHGDP-CEPH-dataSet[RosenbergEtAl2005]?	fromNativeAmerican-dataSet[WangEtAl2007]?	fromLatino-dataSet[WangEtAl2008]?	fromJewish-dataSet[KopelmanEtAl2009]?	fromAsianIndian-dataSet[RosenbergEtAl2006]?	fromChhaGaamPatel-dataSet[PembertonEtAl2012]?	fromPacificIslander-dataSet[FriedlaenderEtAl2008]?	fromAfrican-dataSet[TishkoffEtAl2009]?	fromChimpanzee-dataSet[BecquetEtAl2007]?	inMS5795	inMS5547	inMS5435	inMS5592	inMS5362	inMS5255	inMS5879	inMS5631	inMS5519	inMS5676	inMS5446	inMS5339
624	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
625	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
626	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
627	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
628	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
629	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
630	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
631	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
632	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
633	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
634	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
635	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
636	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
637	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
638	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
639	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
640	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
641	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
642	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
643	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
644	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
645	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
646	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
647	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
648	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
649	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
650	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
651	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
653	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
654	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
701	36	Bedouin	Israel-Negev	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
557	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
558	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
559	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
560	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
561	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
562	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
563	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
564	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
565	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
566	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
567	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
568	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
569	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
570	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
571	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
572	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
573	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
574	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
575	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
576	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
577	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
578	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
579	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
580	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
581	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
582	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
583	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
584	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
585	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
586	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
587	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
588	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
590	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
591	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
592	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
594	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
595	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
597	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
598	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
599	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
600	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
601	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
602	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
603	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
604	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
605	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
606	37	Druze	Israel-Carmel	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
675	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
676	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
677	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
678	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
679	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
680	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
681	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
682	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
683	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
684	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
685	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
686	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
687	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
688	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
689	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
690	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
691	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
692	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
693	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
694	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
695	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
696	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
697	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
698	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
699	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
700	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
722	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
723	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
724	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
725	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
726	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
727	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
728	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
729	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
730	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
731	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
732	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
733	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
734	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
735	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
736	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
737	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
738	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
739	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
740	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
741	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
742	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
743	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
744	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
745	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
746	38	Palestinian	Israel-Central	MIDDLE_EAST	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
52	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
54	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
56	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
57	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
58	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
60	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
62	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
64	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
66	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
68	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
70	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
72	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
74	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
76	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
78	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
80	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
82	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
84	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
86	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
88	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
90	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
92	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
94	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
96	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
98	50	Balochi	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
1	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
3	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
5	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
7	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
9	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
11	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
13	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
15	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
17	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
19	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
21	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
23	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
25	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
27	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
29	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
31	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
33	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
35	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
37	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
39	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
41	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
43	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
45	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
47	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
49	51	Brahui	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
336	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
338	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
341	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
346	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
351	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
356	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
359	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
364	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
371	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
372	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
376	52	Burusho	Pakistan	CENTRAL_SOUTH_ASIA	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
